State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/09/2018,5990,6993,6503,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/10/2018,6059,7070,6503,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/10/2018,4508,5219,4864,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/10/2018,6069,7130,6599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/10/2018,6399,7389,6709,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/10/2018,5460,6473,5811,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/10/2018,5889,6890,6489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/12/2018,6100,7269,6699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/12/2018,5655,6809,6399,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/01/2018,7139,8350,7794,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/01/2018,6594,8069,7044,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/02/2018,6903,8300,7850,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/02/2018,6809,8041,7425,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,05/03/2018,5369,6455,6119,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/03/2018,6811,8259,7520,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/04/2018,6266,7475,6879,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/04/2018,7077,8089,7714,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/04/2018,6689,7614,7094,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/04/2018,6974,8299,7657,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/04/2018,6839,8399,7677,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/05/2018,7294,8577,8060,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/05/2018,7528,8419,7989,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/05/2018,7077,8279,7702,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/05/2018,7011,8199,7690,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/06/2018,6565,7963,7399,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/06/2018,6629,8117,7697,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/06/2018,6989,8289,7777,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/06/2018,7094,8294,7634,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/07/2018,7035,8329,7890,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/07/2018,5099,6309,5943,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/07/2018,6399,7216,6790,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/08/2018,6850,8211,7789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/08/2018,6714,7674,7214,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/09/2018,5985,7456,6600,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/09/2018,5614,6914,6585,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/10/2018,5344,7309,6023,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/10/2018,5849,7699,6734,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/10/2018,6700,7859,7450,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/11/2018,6311,7534,6923,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/11/2018,6689,7522,7095,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/11/2018,6849,7855,7455,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/12/2018,6055,7199,6699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/12/2018,6050,7159,6609,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/12/2018,6289,7369,6889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/01/2023,4890,6729,5909,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/01/2023,4356,6269,5236,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/01/2023,5355,6479,5929,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/02/2023,4899,6399,5569,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/03/2023,4210,5689,4855,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/03/2023,4500,5820,5034,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/03/2023,4244,5869,5090,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/08/2023,8929,14049,11645,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/08/2023,8559,12559,10545,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,04/09/2023,7055,10511,9055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/09/2023,8367,11699,10034,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/10/2023,7729,12030,9359,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/10/2023,9109,11499,10304,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,30/10/2023,7829,10986,9333,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/11/2023,8469,12039,10253,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/11/2023,8735,12036,10569,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/11/2023,8304,12114,10636,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/11/2023,6029,10529,7806,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,21/12/2023,8012,12140,10076,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/12/2023,8889,12139,10319,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/01/2023,5231,7441,6681,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/01/2023,5769,7581,6319,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/02/2023,5269,7659,6659,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/02/2023,5788,6729,6364,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/03/2023,5145,7099,6311,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/03/2023,5099,7100,6114,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/08/2023,9696,14459,12055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/08/2023,9411,14466,12131,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/09/2023,9519,13886,11702,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/09/2023,9600,13389,11589,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/10/2023,6102,12022,9055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/10/2023,9259,13286,11289,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/10/2023,9006,11689,10394,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/10/2023,6686,12259,9472,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/10/2023,8769,13100,10829,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/10/2023,8889,12799,10889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/10/2023,8189,11907,10048,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,01/11/2023,9611,14319,11965,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/11/2023,9599,13749,11844,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/11/2023,9611,14139,11955,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/11/2023,9012,12226,11889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,05/12/2023,7171,11569,10569,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/12/2023,7369,11874,8469,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/12/2023,8969,12899,10934,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/12/2023,8019,10659,9339,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/01/2017,7369,8085,7727,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/01/2017,7009,7999,7679,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,18/01/2017,7168,7989,7599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/02/2017,6789,7999,7519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/02/2017,6533,7769,7313,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/02/2017,6779,7889,7489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/02/2017,6800,7700,7433,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/02/2017,6700,7703,7273,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/03/2017,6739,7659,7299,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/03/2017,6069,6999,6699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,03/04/2017,6199,7099,6789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/04/2017,6229,7465,7199,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/04/2017,6069,8289,6899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/04/2017,6089,7099,6889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/04/2017,6089,7099,6889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,17/04/2017,5999,6899,6499,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,21/04/2017,5869,6769,6399,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/04/2017,6189,6914,6581,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/04/2017,5881,6681,6229,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/04/2017,5719,6489,6139,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/05/2017,5289,6291,5799,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/05/2017,5599,6414,6069,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/05/2017,5199,6093,5779,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/05/2017,6043,6916,6634,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,01/06/2017,5209,6376,5709,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/06/2017,5193,6221,5889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/06/2017,5489,6239,5815,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,22/06/2017,5869,6816,6486,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/06/2017,6091,6914,6591,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/07/2017,7269,8177,7639,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/08/2017,7169,8250,7796,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/08/2017,6989,7949,7489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/09/2017,7340,8174,7899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/09/2017,7168,8349,7896,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/09/2017,7289,8274,7686,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/09/2017,7189,8189,7679,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/09/2017,7289,8350,7769,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/09/2017,6369,7765,7289,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/10/2017,6599,7189,6799,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/10/2017,6539,7503,6909,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,23/10/2017,7041,7849,7419,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/10/2017,6899,7869,7316,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/10/2017,6931,7703,7356,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/11/2017,6980,8009,7559,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,08/11/2017,6889,7989,7589,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/11/2017,6759,7603,7239,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/12/2017,6850,7990,7350,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,21/12/2017,6599,7890,7359,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,29/12/2017,6911,7999,7529,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/01/2017,799,8579,8069,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,10/01/2017,6967,8109,7589,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/01/2017,7109,8117,7800,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/01/2017,7091,8311,7667,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/01/2017,7187,8277,7899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/02/2017,7189,8169,7829,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/02/2017,7168,8699,8217,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/02/2017,6699,8479,7949,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/02/2017,6799,8331,7877,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/02/2017,6889,8516,8237,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/03/2017,7079,8377,7511,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/03/2017,6499,8310,7729,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/03/2017,6449,7786,6486,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/03/2017,6839,8789,8489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/04/2017,6269,7811,7449,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,05/04/2017,6379,7474,6969,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/04/2017,6269,7239,6809,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/05/2017,5774,6734,6391,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,03/05/2017,5729,6559,6199,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/05/2017,5239,6505,6290,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,09/05/2017,5393,6455,6021,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/05/2017,6099,7609,6739,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/05/2017,6414,7366,6946,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,05/06/2017,5899,7099,6541,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/06/2017,5974,7159,6789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/06/2017,6069,7169,6689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/06/2017,6142,7088,6711,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/06/2017,6319,7374,6884,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/06/2017,6931,8289,7839,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/07/2017,6689,8009,7419,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/07/2017,7319,8339,7784,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/08/2017,7106,8474,7873,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/08/2017,7389,8650,8039,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/08/2017,7139,8169,7569,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,24/08/2017,7089,8369,7769,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/08/2017,6389,7959,7299,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/08/2017,7218,8131,7649,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/09/2017,7574,8615,8177,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/09/2017,7489,8793,8205,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/09/2017,7099,8319,7764,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/12/2017,7389,8396,7881,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/12/2017,7289,8359,7899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/12/2017,7029,8459,7919,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/01/2018,6239,7369,6999,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/02/2018,5889,6899,6389,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/02/2018,5741,7149,6899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,15/03/2018,6091,7209,6766,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/03/2018,6069,7256,6889,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/04/2018,5889,6814,6314,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/04/2018,6009,6974,6789,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/04/2018,6274,7269,6869,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/04/2018,6389,7429,6899,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,02/05/2018,6394,7414,6894,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/05/2018,7259,8099,7699,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/05/2018,6955,8037,7599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/05/2018,6455,7479,7055,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,05/06/2018,5899,7099,6329,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/06/2018,6589,7606,7146,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,06/07/2018,6319,7273,6716,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,09/07/2018,6899,7670,7284,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/07/2018,6689,7489,7089,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,07/08/2018,6180,6999,6589,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/08/2018,6399,7470,6941,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/09/2018,4289,5699,5219,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,24/09/2018,5969,6839,6489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,10/10/2018,5899,7069,6439,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,25/10/2018,5550,6549,6049,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,26/10/2018,5984,6872,6499,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,12/11/2018,5689,6599,6144,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,13/11/2018,5899,7029,6499,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,14/11/2018,5509,6589,6049,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,16/11/2018,5860,7069,6599,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,19/11/2018,5589,6899,6399,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,28/11/2018,5884,6969,6489,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,11/12/2018,5893,6899,6396,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,20/12/2018,6099,7039,6589,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,27/12/2018,5889,6899,6496,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,31/12/2018,4977,5894,5414,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,17/01/2018,6129,7994,7769,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/01/2018,6255,7841,7250,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/02/2018,6359,7529,7089,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/02/2018,6799,7877,7220,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/02/2018,6699,7800,7250,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,27/02/2018,5908,6889,6410,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/02/2018,6559,7710,7030,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/03/2018,6277,7157,6619,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/03/2018,6229,7714,7255,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/03/2018,7036,8199,7639,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/03/2018,6488,7729,7215,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,18/04/2018,6909,8141,7714,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/04/2018,6779,7899,7446,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/04/2018,6969,8074,7574,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,07/05/2018,7358,8531,8056,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,08/05/2018,7399,8659,8049,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,11/05/2018,7500,8550,8109,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/05/2018,7200,8469,7800,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/05/2018,6729,7930,7536,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/05/2018,6694,8034,7714,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/05/2018,7162,8299,7697,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/05/2018,6869,8377,7479,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/05/2018,7499,8650,8009,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/06/2018,6811,8177,7689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,14/06/2018,7447,8474,7931,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/06/2018,7250,8439,7931,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/06/2018,7033,8529,8099,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,22/06/2018,7011,8274,7777,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/06/2018,7009,8419,7869,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,02/07/2018,6559,7611,7061,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,04/07/2018,6689,7655,7172,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/07/2018,6976,8199,7534,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,12/07/2018,7091,8410,7998,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/07/2018,7181,8450,7996,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,25/07/2018,6789,7917,7255,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,06/08/2018,7039,8191,7704,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,21/08/2018,6430,7541,6985,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/08/2018,5899,7704,7249,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,19/09/2018,5834,6959,6500,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,20/09/2018,6955,8069,7169,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,28/09/2018,6523,7689,7220,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,16/10/2018,6555,7600,7049,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,29/10/2018,5839,7099,6519,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,13/11/2018,6859,7800,7371,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,15/11/2018,6974,7934,7531,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,23/11/2018,7074,8199,7655,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,30/11/2018,6009,7169,6669,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,26/12/2018,6138,7400,6689,39
Tamil Nadu,Erode,Perundurai,Turmeric,Finger,FAQ,31/12/2018,5799,7350,6959,39
Tamil Nadu,Erode,Perundurai,Turmeric,Bulb,FAQ,04/01/2022,5809,7829,6899,39
